query_image,question,options,answer,template_image,mask
MVTec-LOCO/screw_bag/test/structural_anomalies/032.png,There is a defect in the object. What is the appearance of the defect?,"A: Circular hole
B: 'C' shape
C: Jagged edge
D: Dent",B,MVTec-LOCO/screw_bag/train/good/354.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/032
MVTec-LOCO/screw_bag/test/structural_anomalies/032.png,There is a defect in the object. What is the effect of the defect?,"A: Aesthetic issue
B: Leakage
C: Decreased functionality
D: Reduced strength",D,MVTec-LOCO/screw_bag/train/good/354.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/032
MVTec-LOCO/screw_bag/test/structural_anomalies/033.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/screw_bag/train/good/191.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/033
MVTec-LOCO/screw_bag/test/structural_anomalies/033.png,There is a defect in the object. What is the type of the defect?,"A: Broken
B: Crack
C: Dent
D: Discoloration",A,MVTec-LOCO/screw_bag/train/good/191.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/033
MVTec-LOCO/screw_bag/test/structural_anomalies/033.png,There is a defect in the object. Where is the defect?,"A: Top right
B: Center
C: Top left
D: Bottom right",B,MVTec-LOCO/screw_bag/train/good/191.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/033
MVTec-LOCO/screw_bag/test/structural_anomalies/033.png,There is a defect in the object. What is the appearance of the defect?,"A: Uniform color
B: Irregular shape
C: Shiny finish
D: Smooth surface",B,MVTec-LOCO/screw_bag/train/good/191.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/033
MVTec-LOCO/screw_bag/test/structural_anomalies/033.png,There is a defect in the object. What is the effect of the defect?,"A: No impact
B: Improved functionality
C: Enhanced appearance
D: Reduced strength",D,MVTec-LOCO/screw_bag/train/good/191.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/033
MVTec-LOCO/screw_bag/test/structural_anomalies/034.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/screw_bag/train/good/295.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/034
MVTec-LOCO/screw_bag/test/structural_anomalies/034.png,There is a defect in the object. What is the type of the defect?,"A: Discoloration
B: Deformation
C: Breakage
D: Crack",C,MVTec-LOCO/screw_bag/train/good/295.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/034
MVTec-LOCO/screw_bag/test/structural_anomalies/034.png,There is a defect in the object. Where is the defect?,"A: Top left
B: Top right
C: Bottom left
D: Bottom right",C,MVTec-LOCO/screw_bag/train/good/295.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/034
MVTec-LOCO/screw_bag/test/structural_anomalies/034.png,There is a defect in the object. What is the appearance of the defect?,"A: Uniform
B: Smooth
C: Rounded
D: Jagged",D,MVTec-LOCO/screw_bag/train/good/295.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/034
MVTec-LOCO/screw_bag/test/structural_anomalies/034.png,There is a defect in the object. What is the effect of the defect?,"A: Enhanced aesthetics
B: Increased durability
C: Improved functionality
D: Reduced strength",D,MVTec-LOCO/screw_bag/train/good/295.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/034
MVTec-LOCO/screw_bag/test/structural_anomalies/035.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/screw_bag/train/good/142.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/035
MVTec-LOCO/screw_bag/test/structural_anomalies/035.png,There is a defect in the object. What is the type of the defect?,"A: Scratches
B: Discoloration
C: Structural anomaly
D: Missing component",C,MVTec-LOCO/screw_bag/train/good/142.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/035
MVTec-LOCO/screw_bag/test/structural_anomalies/035.png,There is a defect in the object. Where is the defect?,"A: On one of the nuts
B: On one of the screws
C: On the plastic bag
D: On one of the washers",B,MVTec-LOCO/screw_bag/train/good/142.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/035
MVTec-LOCO/screw_bag/test/structural_anomalies/035.png,There is a defect in the object. What is the appearance of the defect?,"A: Loose
B: Rusted
C: Bent
D: Sheared or broken off",D,MVTec-LOCO/screw_bag/train/good/142.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/035
MVTec-LOCO/screw_bag/test/structural_anomalies/035.png,There is a defect in the object. What is the effect of the defect?,"A: Reduced strength
B: Leakage in the bag
C: Increased corrosion
D: Difficulty in assembly",A,MVTec-LOCO/screw_bag/train/good/142.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/035
MVTec-LOCO/screw_bag/test/structural_anomalies/036.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/screw_bag/train/good/121.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/036
MVTec-LOCO/screw_bag/test/structural_anomalies/036.png,There is a defect in the object. What is the type of the defect?,"A: Dent
B: Crack
C: Discoloration
D: Part broken",D,MVTec-LOCO/screw_bag/train/good/121.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/036
MVTec-LOCO/screw_bag/test/structural_anomalies/036.png,There is a defect in the object. Where is the defect?,"A: Bottom right
B: Top right
C: Top left
D: Bottom left",D,MVTec-LOCO/screw_bag/train/good/121.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/036
MVTec-LOCO/screw_bag/test/structural_anomalies/036.png,There is a defect in the object. What is the appearance of the defect?,"A: Incomplete or missing portion of the nut
B: Uneven surface
C: Rust or corrosion
D: Scratch on the surface",A,MVTec-LOCO/screw_bag/train/good/121.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/036
MVTec-LOCO/screw_bag/test/structural_anomalies/036.png,There is a defect in the object. What is the potential effect of the defect?,"A: Reduced strength and integrity
B: Aesthetic issues only
C: No impact on functionality
D: Increased installation difficulty",A,MVTec-LOCO/screw_bag/train/good/121.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/036
MVTec-LOCO/screw_bag/test/structural_anomalies/037.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/screw_bag/train/good/250.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/037
MVTec-LOCO/screw_bag/test/structural_anomalies/037.png,There is a defect in the object. What is the type of the defect?,"A: Discoloration
B: Missing thread
C: Crack
D: Dent",B,MVTec-LOCO/screw_bag/train/good/250.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/037
MVTec-LOCO/screw_bag/test/structural_anomalies/037.png,There is a defect in the object. Where is the defect?,"A: On the plastic bag
B: On the head of the bolt
C: On the nut
D: On the shaft of the bolt",D,MVTec-LOCO/screw_bag/train/good/250.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/037
MVTec-LOCO/screw_bag/test/structural_anomalies/037.png,There is a defect in the object. What is the appearance of the defect?,"A: The bolt has a dent on the head.
B: The bolt has a crack on the shaft.
C: The bolt is missing a portion of its thread.
D: The bolt is discolored.",C,MVTec-LOCO/screw_bag/train/good/250.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/037
MVTec-LOCO/screw_bag/test/structural_anomalies/037.png,There is a defect in the object. What is the effect of the defect on the bolt's functionality?,"A: The defect prevents the bolt from being used.
B: The defect makes the bolt more durable.
C: The defect causes the bolt to be weaker.
D: The defect does not affect the bolt's functionality.",A,MVTec-LOCO/screw_bag/train/good/250.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/037
MVTec-LOCO/screw_bag/test/structural_anomalies/038.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/screw_bag/train/good/171.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/038
MVTec-LOCO/screw_bag/test/structural_anomalies/038.png,There is a defect in the object. What is the type of the defect?,"A: Structural anomaly
B: Discoloration
C: Scratches
D: Dents",A,MVTec-LOCO/screw_bag/train/good/171.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/038
MVTec-LOCO/screw_bag/test/structural_anomalies/038.png,There is a defect in the object. Where is the defect?,"A: On the left side of the image
B: At the bottom of the image
C: At the top of the image
D: On the right side of the image",D,MVTec-LOCO/screw_bag/train/good/171.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/038
MVTec-LOCO/screw_bag/test/structural_anomalies/038.png,There is a defect in the object. What is the appearance of the defect?,"A: Uneven texture
B: Cracked surface
C: Missing or damaged thread on the bolt
D: Faded color",C,MVTec-LOCO/screw_bag/train/good/171.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/038
MVTec-LOCO/screw_bag/test/structural_anomalies/038.png,There is a defect in the object. What is the potential effect of the defect?,"A: No impact on the bolt's performance
B: Reduced strength of the bolt
C: Increased durability of the bolt
D: Improved functionality of the bolt",B,MVTec-LOCO/screw_bag/train/good/171.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/038
MVTec-LOCO/screw_bag/test/structural_anomalies/039.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-LOCO/screw_bag/train/good/130.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/039
MVTec-LOCO/screw_bag/test/structural_anomalies/039.png,There is a defect in the object. What is the type of the defect?,"A: Misalignment
B: Scratches
C: Discoloration
D: Broken/Incomplete",D,MVTec-LOCO/screw_bag/train/good/130.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/039
MVTec-LOCO/screw_bag/test/structural_anomalies/039.png,There is a defect in the object. Where is the defect?,"A: Bottom left
B: Top left
C: Top right
D: Bottom right",D,MVTec-LOCO/screw_bag/train/good/130.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/039
MVTec-LOCO/screw_bag/test/structural_anomalies/039.png,There is a defect in the object. What is the appearance of the defect?,"A: Cracked
B: Missing portion
C: Dented
D: Warped",B,MVTec-LOCO/screw_bag/train/good/130.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/039
MVTec-LOCO/screw_bag/test/structural_anomalies/039.png,There is a defect in the object. What is the effect of the defective nut?,"A: Easier installation
B: Increased friction
C: Reduced strength
D: Improved aesthetics",C,MVTec-LOCO/screw_bag/train/good/130.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/039
MVTec-LOCO/screw_bag/test/structural_anomalies/040.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/screw_bag/train/good/249.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/040
MVTec-LOCO/screw_bag/test/structural_anomalies/040.png,There is a defect in the object. What is the type of the defect?,"A: Broken or damaged part
B: Discoloration
C: Contamination
D: Misalignment",A,MVTec-LOCO/screw_bag/train/good/249.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/040
MVTec-LOCO/screw_bag/test/structural_anomalies/040.png,There is a defect in the object. Where is the defect?,"A: Bottom left
B: Bottom right
C: Top right
D: Top left",A,MVTec-LOCO/screw_bag/train/good/249.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/040
MVTec-LOCO/screw_bag/test/structural_anomalies/040.png,There is a defect in the object. What is the appearance of the defect?,"A: Scratches on the surface
B: Rust or corrosion
C: Uneven texture
D: Missing part of the screw",D,MVTec-LOCO/screw_bag/train/good/249.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/040
MVTec-LOCO/screw_bag/test/structural_anomalies/040.png,There is a defect in the object. What is the effect of the defect?,"A: Causes the item to be non-functional
B: Reduces the aesthetic appeal of the product
C: Increases the risk of leakage
D: Affects the structural integrity of the hardware item",D,MVTec-LOCO/screw_bag/train/good/249.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/040
MVTec-LOCO/screw_bag/test/structural_anomalies/041.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/screw_bag/train/good/117.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/041
MVTec-LOCO/screw_bag/test/structural_anomalies/041.png,There is a defect in the object. What is the type of the defect?,"A: Misalignment
B: Structural anomaly
C: Discoloration
D: Damage",C,MVTec-LOCO/screw_bag/train/good/117.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/041
MVTec-LOCO/screw_bag/test/structural_anomalies/041.png,There is a defect in the object. Where is the defect?,"A: On the packaging
B: On the bolt
C: On the nut at the top center
D: On the washer",C,MVTec-LOCO/screw_bag/train/good/117.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/041
MVTec-LOCO/screw_bag/test/structural_anomalies/041.png,There is a defect in the object. What is the appearance of the defect?,"A: The nut is missing.
B: The nut is larger than the other nuts.
C: The nut is cracked.
D: The nut is a different color compared to the other nuts.",D,MVTec-LOCO/screw_bag/train/good/117.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/041
MVTec-LOCO/screw_bag/test/structural_anomalies/041.png,There is a defect in the object. What is the potential effect of the defect?,"A: The packaging may be damaged.
B: The hardware items may not function properly.
C: The product may be unsafe to use.
D: The product may be more expensive.",C,MVTec-LOCO/screw_bag/train/good/117.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/041
MVTec-LOCO/screw_bag/test/structural_anomalies/042.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/screw_bag/train/good/055.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/042
MVTec-LOCO/screw_bag/test/structural_anomalies/042.png,There is a defect in the object. What is the type of the defect?,"A: Incorrect labeling
B: Structural deformation
C: Missing component
D: Discoloration",D,MVTec-LOCO/screw_bag/train/good/055.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/042
MVTec-LOCO/screw_bag/test/structural_anomalies/042.png,There is a defect in the object. Where is the defect?,"A: At the top of the bag
B: On the right side of the bag
C: On the left side of the bag
D: In the center of the bag",D,MVTec-LOCO/screw_bag/train/good/055.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/042
MVTec-LOCO/screw_bag/test/structural_anomalies/042.png,There is a defect in the object. What is the appearance of the defect?,"A: The bolt is missing its head.
B: The bolt is bent at an angle.
C: The bolt has a red hue on the threading near the head.
D: The labeling on the bag is faded.",C,MVTec-LOCO/screw_bag/train/good/055.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/042
MVTec-LOCO/screw_bag/test/structural_anomalies/042.png,There is a defect in the object. What is the potential effect of the defect?,"A: The bolt may not fit properly.
B: The other components may be damaged.
C: The bag may leak.
D: The product information may be incorrect.",A,MVTec-LOCO/screw_bag/train/good/055.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/042
MVTec-LOCO/screw_bag/test/structural_anomalies/043.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-LOCO/screw_bag/train/good/303.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/043
MVTec-LOCO/screw_bag/test/structural_anomalies/043.png,There is a defect in the object. What is the type of the defect?,"A: Structural integrity issue
B: Discoloration
C: Misalignment
D: Coating damage",A,MVTec-LOCO/screw_bag/train/good/303.png,MVTec-LOCO/screw_bag/test/ground_truth/structural_anomalies/043
